id	poem	meter	class	author	genre	satakam	satakam_te	meter_source	meter_confidence	meter_margin	verifier_valid	n_lines	seesa_tail	seesa_tail_abbr
pdy-Venkatesa-030	బురుషరత్నంబులని యండ్రు బుధులు వీరి, నితరు లెల్లను సామాన్యు లెంచిచూడ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.41666666666666663	false	2		
pdy-Venkatesa-032	మట్టుమీఱక లోకసమ్మతముగాఁగ, గుట్టుతోడుత మెలఁగినఁ గోటిసేయుఁ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-034	ఘనవివేకులు వీరలగతులు దెలసి, వ్యసనములు మాని నడువంగవలయు నిలను\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9833333333333334	0.4677083333333334	false	2		
pdy-Venkatesa-035	తన పురాకృతముచేఁ దగులపోరాదు, బ్రహ్మవ్రాఁతకు మాఱు పలుకరాదు\nపంచాస్త్రునస్త్రము ల్పట్టి చూడఁగరాదు, ప్రకృతిస్వభావ మాఁపంగరాదు\nదైవికం బెల్లను దప్పింపగారాదు, కాల మెవ్వరికినిఁ గడపరాదు\nపోయినప్రాణంబు పొదపెట్టి తేరాదు, గతజలంబుల నడ్డకట్టరాదు	aataveladi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.5666666666666667	0.05625000000000002	false	4		
pdy-Venkatesa-036	ఏమిచేయఁగవచ్చు సర్వేశ్వరాజ్ఞ, వరుస నెంతటివారికి వగవవలదు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3999999999999999	false	2		
pdy-Venkatesa-038	యెందులకునౌను సంసారి యేమిసేయుఁ, గలిగినది తొంటి తన కర్మ ఫలముగాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-040	ధర్మవిదుఁ డిట్టివారల దగులకెపుడు, వెలయ సన్మార్గవర్తియై మెలగవలయు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-042	నట్లు గావున నసమాన మైనవైర, మెట్టివారికిఁ దగవుగా దెంచి చూడ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.8333333333333334	0.30000000000000004	false	2		
pdy-Venkatesa-044	మోసపోయిన మఱిరాదు మొదలిచంద, మెఱిఁగి నడచినవాఁడెపో యెక్కుడెందు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3833333333333333	false	2		
pdy-Venkatesa-045	ధరణిదారిద్ర్యంబు దైన్యంబు నొందించు, బహుభీతి కార్పణ్యపడఁగఁ జేయు\nశంక యూరకయైన సరిదోడు వెదకించుఁ, బలులంపటుత్వము ల్భంగపఱుచుఁ\nదనసిగ్గు దనుదానె తలవంచికొనఁ జేయుఁ, జేసిననేరమి చింతఁ గొలుపు\nదడి నీచకృత్యంబు దహమాన మొదవించుఁ, జెందివృద్ధత్వంబు శిథిలపఱుచుఁ	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-046	దనువిదారంబు లివియపో దర్పమణఁచు, నవ్వినట్లనె యెట్టిమానవునినైన\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-048	నరులకెల్ల వైరాగ్యంబునడచుటెట్లు, రమణతో నినుగొల్చు వారలకుఁగాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-050	స్వామియగువాఁడు భటునకుఁ జనవులొసఁగి, మనుపఁ దలఁచిన యట్టి సన్మార్గమిదియ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-052	లింతకంటెను బుణ్యంబు లెందుఁగలవు, ధరణిపతులకు నరయ భూతలమునందు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-053	చెఱుపరానిమనుష్యుఁ జెల్లదు కోపింప, వాఁడు చేఁజిక్కిన వదలఁ జనదు\nవిశ్వాసి యగువాని విడుచుట యవినీతి, ద్రవ్యాపహారిని దగదు మనుపఁ\nబాపాత్ముఁ డైనట్టి బంటు నేలఁగరాదు, ధర్మాత్ము నలఁగింపఁ దగవుగాదు\nబుద్ధిచెప్పినవాని బోలదు భర్జింప, నపరాధరహితుపై నలుక వలదు	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-054	వరుసనారసి యధిపులు వారి వారి, గుణములెఱుఁగుచుఁ గార్యంబు గొనఁగఁవలయు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-055	సముఁడైన శత్రుతో సంధిచేయుట కార్య, మెక్కుడైనను గప్పమిడఁగవలయుఁ\nదఱి నల్పదళమైన దండెత్తగాఁదగుఁ, దొలఁగి దాఁగినను బోద్రోలవలయు\nనిద్దఱైనను భేద మెసఁగఁజేయుట యొప్పుఁ, గాకగగ్గోలుగాఁ గడపవలయుఁ\nజనకున్న శత్రువు సంహరించుటలెస్స, యొండె ముట్టడి చేసి యుండవలయు	mattebhamu	vruttamu	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.5539285714285714	0.0018452380952380665	false	4		
pdy-Venkatesa-056	రమణ నీరీతిఁ దలపోయ రాజనీతి, యిట్లునడచిన విభుఁడిల యెల్లనేలు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-058	లంకెలొకటికినొకటి లాగుదెలియ, వరుసదప్పక ధరయేలువాఁడెరాజు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	aataveladi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.5333333333333333	0.06666666666666671	false	2		
pdy-Venkatesa-060	బుద్ధిఁబదరక యెప్పుడు భూవిభుండు, మెల్లనే బాహుశౌర్యంబు మెఱయుటొప్పు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-062	యెల్లవారలు జయవెట్ట నేలుచుండి, వినుతి కెక్కిన యధిపుఁడు ఘనుఁడు దలఁప\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3833333333333333	false	2		
pdy-Venkatesa-064	కాఁపురముసేయు కామినిగలిగెనేని, పలుకులేటికిఁ బురుషుని భాగ్యమహిమ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-066	వారివారికిఁ దగినట్టి వరుస దెలిసి, యరయ వలయును యజమానుఁడైనవాఁడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.21666666666666656	false	2		
pdy-Venkatesa-068	యిట్లుమెఱయనిగరజన్మమేమిబ్రాఁతి, సజ్జనులు నేర్తు రీమంచి సరవిఁ దిరుగఁ\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.29999999999999993	false	2		
pdy-Venkatesa-070	దెంత మాత్రంబు తన శక్తి యంతమాత్ర, మరసి యొనరించు నాతండె యర్హుడెందు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.33333333333333326	false	2		
pdy-Venkatesa-072	నరసి కానివి వర్జించి యైనపనుల, నరుఁడు వర్ధిల్లవలయు నున్నతివహించి\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.33333333333333326	false	2		
pdy-Venkatesa-074	దుష్టబుద్ధులు మెలఁగెడి త్రోవ వలదు, నియతవర్తన మెలఁగెడి నేర్పరులకు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-076	తగిన తమతమవర్తనఁ దగినపాటి, నేర్చినట్లన బ్రతుకుట నీతి యెపుడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-077	తనభక్తి నిజమైన దైవంబు మెచ్చును, మన సొక్కటైనను మలయు సుఖము\nమాట మంచిదియైన మగువలు వలతురు, సాహసియైన నుత్సాహ మొనరు\nబుద్ధి శాశ్వతమైన భువి యెల్లి నేలును, బ్రతుక నేర్చినను శుభంబు లొదవు\nసరి నీవి గలిగిన జగమెల్లి వశమౌను, నుద్యోగపరుడైన నొదవు ధనము	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-078	చతురుఁ డగువాని కెప్పుడు జగము లోనఁ, జంజరింపక మెలఁగిన సకలజయము\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-079	నడుమంత్రమా యిది యీకర్మంబు, నేఁటిదా జగము వర్ణించి చూడ\nనెంచఁగ వశములా యేండ్లెవ్వరికైన, నుడిగెనా జన్మంబు లొల్ల మనిన\nసాలీనిపోగులా సంసారపాశంబు, లల్పమా బ్రహ్మాండ మరసి తెలియ\nనీటిపై వ్రాఁతలా నీరజాసను వ్రాత, లెఱిఁగెనా తత్త్వంబు లింతలోన	mattebhamu	vruttamu	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.5625	0.010119047619047583	false	4		
pdy-Venkatesa-080	నెంతవారికిఁ దెలియంగ నెట్లువచ్చు, నీప్రభావంబు లన్నియు నీక కాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-081	మాంధాతకొనిపోఁడు మహిచేరెడైనను, గొనిపోఁడు రారాజు కొలుచుగొన్ని\nనరుఁడు గొంపోవఁడు నవరత్న మొకటైన, శిబి కొనిపోఁడొక్క చిన్నమైనఁ\nగొనిపోఁడు ఖచరుండు గోవునొక్కటియైన, వస్త్రంబుగొనుచుఁ బోవఁడు యయాతి\nగుఱ్ఱమొక్కటినైనఁ గొనిపోఁడు నహుషుండు, గజముగొంపోవఁ డొక్కటిని సగరుఁ	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-082	డింక నేరికి సతములౌ నేల సిరులు, తా నొనర్చిన ధర్మంబె దక్కుఁ గాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3833333333333333	false	2		
pdy-Venkatesa-084	బహువిధంబుల నీపాద భక్తిగలిగి, నెదరకుండిన యతఁడెపో సిద్ధ యోగి\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3999999999999999	false	2		
pdy-Venkatesa-086	ఘనులుదలపోసి యిటువంటి గతులుమాని, బ్రతుకుదురు దాము సన్మార్గ పదమునందు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-088	నెఱిఁగి నడచిన సిద్ధించునిహముఁ బరము, సులభమిన్నింట నినుగొల్చు సుజనులకును\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-089	బహుపుణ్యుఁ డగువానిబ్రదుకది మంచిది, మనసు గెల్చినవాని మహిమమేలు\nజ్ఞానంబు గలవాని జన్మము సఫలంబు, తప్పుఁజెప్పని వాని తగవు లెస్స\nసమబుద్ధి గలవాని చరితంబు సమ్మతి, యుపమరి యగువాని యునికి బాగు\nవావి గల్గినవాని వర్తన శుభమిచ్చు, మే లెఱింగిన మెచ్చు మెచ్చు	aataveladi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.6833333333333332	0.006249999999999867	false	4		
pdy-Venkatesa-090	భువికినిటువంటి మనుజుండు భూషణంబు, గలుగునీకృప నీరీతి ఘనులకెపుడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-092	కర్తయగువాఁడు కపటుల గతులు దెలిసి, యేమఱక రాజ్యమెప్పుడు నేలవలయు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.41666666666666663	false	2		
pdy-Venkatesa-094	కడఁగి వీరల కీయోజఁ గర్మవశము, కర్మములు నిన్నుఁ గొలిచినఁ గాని తెగవు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-096	నేలబ్రమయంగ నెవ్వరికేది నిజము చెలఁగి, మిముఁ గొల్చు వారిది చెడనిపదవి\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.38541666666666663	false	2		
pdy-Venkatesa-098	వదల కెచ్చరి యుండెడువాఁడు రాజు, జగతి వర్ధిల్లునట్టి విచారపరుఁడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-100	వెలయనిటువంటి గుణముల వీరవరుఁడు, కలఁడు వేయింటి కొక్కడు కడమలేఁడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-101	నయకోవిదులు తప్ప నడచిరేనియు వారి, వరుసగా దది కర్మవశముగాని\nధనికులు భోగింపఁ దలఁపఁ జాలమి వారి, బాగుఁ గా దది జన్మఫలముగాని\nపుణ్యులు పాపంబుపొంతఁ బోయిన వారి, గతులు గా వవి దైవికములుగాని\nసుజనులు లోకనిష్ఠురు లైన నది వారి, జాడ గా దుత్పాతసరణిగాని	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-102	యెఱిఁగి నడువంగ వారలయిచ్చగాదు, ధర్మదేవత మెలఁగుచందంబు గాని\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-104	నెఱిఁగి యన్నియు వర్జించి యేకతమున, నిన్నుఁ దలపోయునాతండు నిపుణుఁ డండ్రు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3999999999999999	false	2		
pdy-Venkatesa-106	రెంచిచూచిన వెనుకముందెటులునుండుఁ, గలగ వలవదు సహజంబు కాలగతులు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.41666666666666663	false	2		
pdy-Venkatesa-108	కలుగనేర్చునె నిత్యసౌఖ్యంబులిందు, నిన్నుఁ గొలిచిన సుఖములు నిలుచుగాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-110	మఱచి యల్పులఁ దానమ్మి మనుప వలదు, గరిమధరలెల్ల నేలెడు ఘనున కెపుడు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-112	యెవ్వరికి దొడ్డుకొంచెంబు లెంచరాదు, నడుచు నిటువంటి వెల్ల నీనాటకములు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.41666666666666663	false	2		
pdy-Venkatesa-113	సరసులు పంతము ల్సభలోన నాడరు, వీఁగరు రణమున వీరవరులు\nకలఁగ రేపట్టున ఘనవివేకులు మదిఁ, దప్పరు నీతి యుత్తములు పనులఁ\nదలఁపరు పాపము ల్ధన్యులు గలనైన, నలయ రాచారంబునందు బుధులు\nనిందింప రొరులను నిపుణులు వాక్రుచ్చి, తలఁపరు పరులకాంతల సుజనులు	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-114	వదల రెప్పుడుఁ దమయిలువరుస గుణము, వసుధ వీరలు నీప్రభావంబుకతన\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-116	బరఁగ నీరీతి దుర్జను ల్ప్రబలు లైనఁ, బరులఁ బీడించి చెడుదురు పాపములను\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-118	గ్రూరసంతతి వెలయునే కొంచెపడక, విరివిగా ధర్మసంతతి వెలసినట్లు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-120	నెవ్వరెవ్వరిఁ బోషించి రెంచి చూడఁ, దలప నీదైన రక్షకత్వమునఁ గాక\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.3999999999999999	false	2		
pdy-Venkatesa-122	మత్తుఁడై యున్నఁ గార్యంబు మట్టుపడదు, వలసియొల్లమి సేయఁగ వలదు పతికి\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-123	పతిసేయు కార్యంబు భటులచేఁ గూడదు, భటుల కృత్యంబు భూపతికిఁ దగదు\nమగనిస్వతంత్రంబు మగువకుఁ జెల్లదు, మెలఁత విధంబు పెన్మిటికి వలదు\nమంత్రియెన్నండు సామాన్యుఁడుండఁగ రాదు, సామాన్యుగతి నుండజనదు మంత్రి\nకరణంబుతోఁ బగ కాఁపువానికిఁ గాదు, కాఁపుతోఁ బగ గాదు కరణమునకు	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-124	నధికకృత్యంబు లధమునకమరవెందు, నధమకృత్యంబు లధికున కమరవెందు\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.8333333333333334	0.2333333333333334	false	2		
pdy-Venkatesa-126	పుడమిలోకులు మెచ్చంగ నడవవలయుఁ, జలముసాధింపఁ జెల్లదు సభలలోన\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	2		
pdy-Venkatesa-128	ఘనునకవియెల్ల భోగయోగ్యములు గావు, ... ... ... ...\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.75	0.296875	false	2		
pdy-Venkatesa-129	నిర్మలు నొకధూర్తు నిందించుఁ గాకేమి, త్రోవలఁ గూయదే తొఱ్ఱఁ బులుఁగు\nఅధముండు సత్కవియండ నుండినయేమి, దొరలదే విరులలోఁ దుంగపోఁచ\nకడఁగి యల్పుఁడు ఘనుఁ గారించుఁ గాకేమి, కఱవదే యొక దోమ గంధగజము\nదొరతోడ నీచుండు దొడరఁ జూచిన నేమి, ప్రాకదే బలుమేడ బల్లిపిల్ల	seesamu	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_exact			true	4		
pdy-Venkatesa-130	యీడుగాకున్న పనులవి యేలయెంచ, నందునకు నేమి తారతమ్యములు లేవె\nకలితలక్ష్మీశ సర్వజగన్నివేశ, విమలరవికోటిసంకాశ వేంకటేశ.	teytageethi	upajaathi	తాళ్ళపాక పెదతిరుమలార్య	bhakti	Venkatesa	వేంకటేశ శతకము	detected_guess	0.9166666666666666	0.41666666666666663	false	2		
